scenario_id,n,qrmse,qrmse_rel,denom_abs_median,meets_tol,stable_hits,tol_qrmse_rel
SSP2M_2050,800,inf,inf,2.4531311014373065,False,0,0.01
SSP2M_2050,1000,0.03145758992177684,0.012772568930045847,2.4629023412648694,False,0,0.01
SSP2M_2050,1200,0.03243595608811873,0.01337817596500868,2.4245424916637868,False,0,0.01
SSP2M_2050,1400,0.03411075388306765,0.014000187842250763,2.436449729633326,False,0,0.01
SSP2M_2050,1600,0.01608744960395062,0.006672583782352441,2.410977535643462,True,1,0.01
SSP2M_2050,1800,0.023751943776913257,0.009836303476895139,2.4147225461988935,True,2,0.01
SSP2M_2050,2000,0.010168675433128141,0.004215774802122796,2.4120537529679815,True,3,0.01
