scenario,route,case,bg_db,method,score,solver,tech_shape,n_activities,n_products,error
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.005908624014619804,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0007126533670236241,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-46.618244600996036,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-7.220652763327842,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.0004886226866044711,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.6221332397226218,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.8843295549166282,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-6.453114722532128e-06,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.06983260472537653,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.07823634539885514,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08305738233002755,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.22379508648687585,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.33183223862312,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.19464018137713807,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-39.38967905839366,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",-2.154364823013914,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",-3.005774593437926,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",-40.66202317125513,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-11.29059064001498,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.006891714027669198,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0007248541265915122,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-47.17252250102248,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-41.23924536101884,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",0.021872163907083117,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.7166317057672379,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.9616529960602778,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-7.988186399635588e-06,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.07147060265712066,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.08315258181526491,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08828606748526109,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,stageD_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.216751202283579,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-36.124158924676976,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",-0.18911763286511374,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",-37.065642959681,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",-1.2691806544380924,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",-1.784531729727349,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",6.655323371128439,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",-10.699311954017059,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",-0.005908624014619804,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",-0.0007126533670236241,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",-46.618244600996036,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",-7.220652763327842,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-0.0004886226866044711,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",-0.6221332397226218,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",-0.8843295549166282,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",-6.453114722532128e-06,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",-0.06983260472537653,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",-0.07823634539885514,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",-0.08305738233002755,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,recycling_postcons,joint,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",-0.22379508648687585,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.07672324088370339,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",0.00023741961779017394,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",0.08194731669313997,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",0.029907785095114717,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",0.041179511139848725,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",0.5834785303287573,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",0.03158913696149456,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",3.184931334919981e-06,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",3.8211380428905e-05,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",0.004885394244481842,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",1.073549501906329,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-9.300225501666606e-05,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",0.014256621743158896,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",0.0001156066565517189,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",7.04420288624962e-08,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",0.00010692986632267544,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",0.00041661371555332425,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",0.0004386651975484895,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,c3c4_only,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.0006489790314653154,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.07672324088370339,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | acidification: terrestrial | terrestrial acidification potential (TAP)",0.00023741961779017394,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP1000)",0.08194731669313997,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: freshwater | freshwater ecotoxicity potential (FETP)",0.029907785095114717,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: marine | marine ecotoxicity potential (METP)",0.041179511139848725,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ecotoxicity: terrestrial | terrestrial ecotoxicity potential (TETP)",0.5834785303287573,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | energy resources: non-renewable, fossil | fossil fuel potential (FFP)",0.03158913696149456,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: freshwater | freshwater eutrophication potential (FEP)",3.184931334919981e-06,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | eutrophication: marine | marine eutrophication potential (MEP)",3.8211380428905e-05,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: carcinogenic | human toxicity potential (HTPc)",0.004885394244481842,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | human toxicity: non-carcinogenic | human toxicity potential (HTPnc)",1.073549501906329,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ionising radiation | ionising radiation potential (IRP)",-9.300225501666606e-05,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | land use | agricultural land occupation (LOP)",0.014256621743158896,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | material resources: metals/minerals | surplus ore potential (SOP)",0.0001156066565517189,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | ozone depletion | ozone depletion potential (ODPinfinite)",7.04420288624962e-08,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | particulate matter formation | particulate matter formation potential (PMFP)",0.00010692986632267544,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: human health | photochemical oxidant formation potential: humans (HOFP)",0.00041661371555332425,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | photochemical oxidant formation: terrestrial ecosystems | photochemical oxidant formation potential: ecosystems (EOFP)",0.0004386651975484895,standard,"(107090, 107090)",107090,107090,
SSP5H_2050,landfill,net,prospective_conseq_IMAGE_SSP5H_2050_PERF,"ReCiPe 2016 v1.03, midpoint (H) | water use | water consumption potential (WCP)",0.0006489790314653154,standard,"(107090, 107090)",107090,107090,
